id,timestamp,text,search_term,location,sentiment,topic,month
1491899545927647252,2022-02-10 22:19:04,"@breakfast_dogs Actually, historically, inequality rose in the US from the late 1970s onwards, when inflation was being pushed down and interest rates were very high. Inequality was it its lowest point when there was full employment, having fallen till the 1970s.",inflation,,-0.023809523809523808,cost of living,2
1491898811606003712,2022-02-10 22:16:09,"The US 2-year Treasury yield - which reflects short-term interest rate expectations - hit 1.6% overnight

It's only a matter of time before official cash rates (orange) come back up https://t.co/eUXcNYSwhG",interest rate,,0.05714285714285714,interest rate,2
1491898811606003712,2022-02-10 22:16:09,"The US 2-year Treasury yield - which reflects short-term interest rate expectations - hit 1.6% overnight

It's only a matter of time before official cash rates (orange) come back up https://t.co/eUXcNYSwhG",cash rate,,0.05714285714285714,interest rate,2
1491908115930902530,2022-02-10 22:53:07,"@billshortenmp Don’t let them, fight to increase Funds to NDIS , Inflation is running at 30% , how can someone survive on this minimum benefits?.",inflation,,0.08695652173913043,cost of living,2
1491913761862696977,2022-02-10 23:15:33,"@HouseGOP inflation is global geniuses, crime has nothing to do with the president and who is talking about the border when you have other things like covid, inflation and etc.i am still waiting on those republican solutions..it is easy to be against stuff",inflation,,0.022222222222222223,cost of living,2
1491898377130635265,2022-02-10 22:14:25,Pre Market #ASX200 call for Feb 11th. A weaker opening is expected this morning around 7225 after a after a red hot #inflation number rattled #bond and #equity markets overnight #Stocks #XJO #NDX #DJIA #EARNINGS https://t.co/qPgQmu62SK,inflation,,0.0,cost of living,2
1491898543044395037,2022-02-10 22:15:05,"[VIDEO] Morning Report: US #sharemarkets were weaker on Thursday in response to higher-than-expected #inflation data.    
https://t.co/uaQgpucSBC",inflation,,0.0,cost of living,2
1491898770883182624,2022-02-10 22:15:59,"Good morning all

- Breakdown of U.S inflation by sector, services inflation alone now large enough to justify hikes

- U.S 6m annualized food price inflation hits 8.3%

- U.S 2 year bond yield rockets to highest level since January 2020

Have a good one folks 🙏 https://t.co/AQPRQTGci2",inflation,,0.10909090909090909,cost of living,2
1491920636800745475,2022-02-10 23:42:53,"@SamuelPMacD But in todays world, it's most notable and immediate effect could be on financial markets.

By cooling demand for risk assets and undermining future demand for housing, confidence falls away in some demographics dampening demand.

Also market crash = inflation solved.

2/2",inflation,,-0.046511627906976744,cost of living,2
1491920636800745475,2022-02-10 23:42:53,"@SamuelPMacD But in todays world, it's most notable and immediate effect could be on financial markets.

By cooling demand for risk assets and undermining future demand for housing, confidence falls away in some demographics dampening demand.

Also market crash = inflation solved.

2/2",housing,,-0.046511627906976744,housing,2
1491918669710241792,2022-02-10 23:35:04,"@AvidCommentator Question Avid, how does raising rates arrest surging CPI inflation? Does it even work outside of making mortgages more expensive",mortgage,,0.0,housing,2
1491918669710241792,2022-02-10 23:35:04,"@AvidCommentator Question Avid, how does raising rates arrest surging CPI inflation? Does it even work outside of making mortgages more expensive",inflation,,0.0,cost of living,2
1491904352432570368,2022-02-10 22:38:10,"@sns_trader The issue now is people are screaming to raise rates, raising rates is price setting, it will only fuel inflation IMO.",inflation,,-0.08695652173913043,cost of living,2
1491899026567954451,2022-02-10 22:17:00,"https://t.co/xnVJVO9x9G: [VIDEO] Morning Report: US #sharemarkets were weaker on Thursday in response to higher-than-expected #inflation data.    
https://t.co/sCvwLCfIeA",inflation,,0.0,cost of living,2
1491899220256718858,2022-02-10 22:17:46,"Don't think this only a political attack on @ScottMorrisonMP - it's an attack on every Australian dad who is not a millionaire, has a mortgage and is not a zealot but respects traditional values

#auspol #Kenny #Credlin @SkyNewsAust @2GB873 @chrissmithonair @PeterDutton_MP https://t.co/1OHCXqNLjm",mortgage,,-0.043478260869565216,housing,2
1491899328415236102,2022-02-10 22:18:12,Institute enters partnership with affordable housing group https://t.co/ZMR68inRP0 via @ArchitectureAU,housing,,0.15384615384615385,housing,2
1491899459097460737,2022-02-10 22:18:43,"I am very proud that my firm Adobi Mortgage Solutions has been able to support PETA as a Business Friend.
#mortgage #mortgagebroker #veganbusiness
https://t.co/ov1KteBYdI https://t.co/cjnDADUb2C",mortgage,,0.1935483870967742,housing,2
1491899845560631299,2022-02-10 22:20:15,Michael Pascoe: Guess what? The RBA does not run the economy | The New Daily https://t.co/N2nwCOCZLy, rba,,0.0,interest rate,2
1491899854616133634,2022-02-10 22:20:18,Great opportunity for US margin expansion using general inflation as cover. 😐 https://t.co/tFk9IQDG2p,inflation,,0.1875,cost of living,2
1491901953063878656,2022-02-10 22:28:38,"@zerohedge What could possibly go wrong? You know, apart from rampant inflation and a sovereign credit rating downgrade.",inflation,,-0.1111111111111111,cost of living,2
1491899895158276097,2022-02-10 22:20:27,Do you oppose puppy factories? Please send a submission to oppose a commercial dog breeding and intensive housing facility on the Central Coast here: https://t.co/qNBUl67HLj.?source=twitter&amp;,housing,,0.03225806451612903,housing,2
1491900049529339907,2022-02-10 22:21:04,"Trying to access Centrelink payments: Difficult
Trying to leave Centrelink payments: Also difficult

Still being nice to the service person on the other end of the phone even though you're beyond frustrated?
Priceless.",centrelink,,-0.06060606060606061,social security,2
1491900394070441986,2022-02-10 22:22:26,"FNArenaComAu has published "" The Overnight Report: Speed Is Of The Essence "" on 11/02/2022 #Inflation #WallStreet 

https://t.co/glWxMxutFF

Make Better Trades With The Right Information https://t.co/6QPh8ID0wx",inflation,,0.0625,cost of living,2
1491910885769900033,2022-02-10 23:04:08,"@wbmosler For the last few weeks I have been watching increasingly hysterical bank economists bleating ""but MMT says you need to raise taxes to control inflation, how are you going to do that?""
Exhibit A... design a budget so taxes raise themselves. Not difficult!",inflation,,-0.045454545454545456,cost of living,2
1491901152421871616,2022-02-10 22:25:27,"INSURANCE AUSTRALIA ( $IAG $IAG.ax )  has released "" Half Yearly Report and Accounts "" on 11/02/2022 at 9:03 AM AEST #Tech #Inflation #Technology",inflation,,0.0,cost of living,2
1491901278481383436,2022-02-10 22:25:57,"The headline should be that US inflation did not fall further in Jan and is still high compared to the recent past, unsurprising given the speed of recovery from pandemic recession, continuing issues with supply, and the degree of monopoly power in the economy. Not so shocking.",inflation,,-0.0851063829787234,cost of living,2
1491901652990935044,2022-02-10 22:27:26,"Booming Housing Market Powers Further Rise In Homeowner Equity Across U.S. In Fourth Quarter

https://t.co/oFBbStarpq",housing,,0.05263157894736842,housing,2
1491901944461410307,2022-02-10 22:28:36,"On old rivalries, new blood (Dan Hill) in Melbourne, and bright thinking in housing https://t.co/8EmGO3m5zS",housing,,0.058823529411764705,housing,2
1491902180512743426,2022-02-10 22:29:32,The latest The Modern Money Daily! https://t.co/GM3QmlUyPb Thanks to @wbmosler @billy_blog @GISP_Tweets #inflation #inequality,inflation,,0.10526315789473684,cost of living,2
1491902181628420104,2022-02-10 22:29:32,Covid-specific inflationary pressures are dominant and are transitory https://t.co/BuWLA75MB6,inflation,,0.0,cost of living,2
1491903212265545730,2022-02-10 22:33:38,#DALYs #Alzheimer’s #neuroscience #WomenInSTEM #healthpromotion #WomenInScience #agedcare #aging #breastcancer #kidneydisease #TNBC #healthequity #globalhealth #carehomes #housing #nursing #breastcancer #arthritis #ethics #ethical #AI #publichealth #dementia #depression #SDoH https://t.co/DuRe4yAVeo,housing,,0.06896551724137931,housing,2
1491903717524008961,2022-02-10 22:35:39,"WAToday has published "" ASX to drop 0.8% as hot inflation numbers spook Wall St "" on 11/02/2022 #Inflation 

https://t.co/hrdF0ziUdM",inflation,,-0.041666666666666664,cost of living,2
1491904223172198424,2022-02-10 22:37:39,"#RBA Lowe:  The stronger the economy and the more upward pressure on prices and wages, the stronger will be the case for an increase in interest rates
#ausecon",interest rate,,0.17857142857142858,interest rate,2
1491904468446707737,2022-02-10 22:38:38,"#RBA Lowe: We have scope to wait, countries with higher inflation have less scope",inflation,,0.0,cost of living,2
1491904671274860549,2022-02-10 22:39:26,#RBA Lowe: Risk to waiting (on interest rates) but there is also risk to moving early,interest rate,,-0.1875,interest rate,2
1491904471772790790,2022-02-10 22:38:38,"Lowe notes on inflation: ""Looking ahead, we expect a further lift in underlying inflation. There is also likely to be a shift in the drivers of inflation.""",inflation,,0.0,cost of living,2
1491912103254376449,2022-02-10 23:08:58,"@NCHolt15 Every morning I play the RBA’s theme song, club song so to speak. It’s a song by Chris Rea, Road to Hell. Here are some lyrics  “And all the roads jam up with credit 
And there's nothing you can do 
It's all just bits of paper flying away from you. 
Look out world”", rba,,-0.07407407407407407,interest rate,2
1491904668317876342,2022-02-10 22:39:25,"Lowe says on wages and inflation forecasts: ""There is, however, more than the usual degree of uncertainty around the outlook for inflation and wages.""",inflation,,0.0,cost of living,2
1491904912481222657,2022-02-10 22:40:24,"WOW! #US 10 year #Treasury jumps to 2.043%
(5 year at 1.996%)
As you'd expect sharemarket went DOWN.
#USA year over year inflation was reported at +7.5% (which contains distortions, related to Covid, employment, stimulus, and supply chains).",inflation,,0.0975609756097561,cost of living,2
1491904984031629313,2022-02-10 22:40:41,"Wage increase is admission to cost of living crisis
https://t.co/4ROEWnSsFv",cost of living,,-0.15384615384615385,cost of living,2
1491905064310648832,2022-02-10 22:41:00,"I blessed Crown casino many years ago...because I knew it was a place where housing ministry residents could enjoy not only a good meal, but a bright and shiny atmosphere far removed from their daily experiences. Very grateful for their support, moral and financial. https://t.co/Mv5Ow03rde",housing,,0.22448979591836735,housing,2
1491905154169274383,2022-02-10 22:41:21,"Lowe having a crack at those thinking the RBA will have to move sooner rather than later: ""It is too early, though, to conclude that inflation is sustainably in the target range.""", rba,,0.0625,interest rate,2
1491905154169274383,2022-02-10 22:41:21,"Lowe having a crack at those thinking the RBA will have to move sooner rather than later: ""It is too early, though, to conclude that inflation is sustainably in the target range.""",inflation,,0.0625,cost of living,2
1491905813127958533,2022-02-10 22:43:58,"Don't get me wrong. I believe the US and the world will face considerable inflationary pressures in the future, if we do not prepare for ecological breakdown much more effectively than we are now. But I don't think that is happening quite yet, and interest rates won't help a bit.",interest rate,,-0.02,interest rate,2
1491905813127958533,2022-02-10 22:43:58,"Don't get me wrong. I believe the US and the world will face considerable inflationary pressures in the future, if we do not prepare for ecological breakdown much more effectively than we are now. But I don't think that is happening quite yet, and interest rates won't help a bit.",inflation,,-0.02,cost of living,2
1491908852488364033,2022-02-10 22:56:03,"@cogent_rambling The impact is uncertain, and can be perverse. Raising rates can raise inflation, and sometimes does so. Of course, if you raise them far enough you can trigger collapsing asset prices. That would reduce inflation. But it is unlikely to be the optimal solution in a complex system.",inflation,,-0.02,cost of living,2
1491911875767848964,2022-02-10 23:08:04,"@ricyet For one thing, monthly deseasonalised inflation fell in November and December, and (at least to the first decimal place) did not rise in January, despite a big jump in electricity prices.",inflation,,0.0,cost of living,2
1491912333005783045,2022-02-10 23:09:53,"@ricyet For another, the conditions for a wage-price spiral are not in place. For another, the automatic fiscal tightening which happens in a growing economy is happening. For another, there are areas within the US CPI where pressures are beginning to ease. Inflation isn't accelerating.",inflation,,0.06666666666666667,cost of living,2
